Dates,Open Price,High Price,Low Price,Close Price
08-08-2001,1204.4,1206.79,1181.27,1183.53
09-08-2001,1183.53,1184.71,1174.68,1183.43
10-08-2001,1183.43,1193.33,1169.55,1190.16
13-08-2001,1190.16,1193.82,1185.12,1191.29
14-08-2001,1191.29,1198.79,1184.26,1186.73
15-08-2001,1186.73,1191.21,1177.61,1178.02
16-08-2001,1178.02,1181.8,1166.08,1181.66
17-08-2001,1181.66,1181.66,1156.07,1161.97
20-08-2001,1161.97,1171.41,1160.94,1171.41
21-08-2001,1171.41,1179.85,1156.56,1157.26
22-08-2001,1157.26,1168.56,1153.34,1165.31
23-08-2001,1165.31,1169.86,1160.96,1162.09
24-08-2001,1162.09,1185.15,1162.09,1184.93
27-08-2001,1184.93,1186.85,1178.07,1179.21
28-08-2001,1179.21,1179.66,1161.17,1161.51
29-08-2001,1161.51,1166.97,1147.38,1148.6
30-08-2001,1148.6,1151.75,1124.87,1129.03
31-08-2001,1129.03,1141.83,1126.38,1133.58
04-09-2001,1133.58,1155.4,1129.06,1132.94
05-09-2001,1132.94,1135.52,1114.86,1131.74
06-09-2001,1131.74,1131.74,1105.83,1106.4
07-09-2001,1106.4,1106.4,1082.12,1085.78
10-09-2001,1085.78,1096.94,1073.15,1092.54
17-09-2001,1092.54,1092.54,1037.46,1038.77
18-09-2001,1038.77,1046.42,1029.25,1032.74
19-09-2001,1032.74,1038.91,984.62,1016.1
20-09-2001,1016.1,1016.1,984.49,984.54
21-09-2001,984.54,984.54,944.75,965.8
24-09-2001,965.8,1008.44,965.8,1003.45
25-09-2001,1003.45,1017.14,998.33,1012.27
26-09-2001,1012.27,1020.29,1002.62,1007.04
27-09-2001,1007.04,1018.92,998.24,1018.61
28-09-2001,1018.61,1040.94,1018.61,1040.94
01-10-2001,1040.94,1040.94,1026.76,1038.55
02-10-2001,1038.55,1051.33,1034.47,1051.33
03-10-2001,1051.33,1075.38,1041.48,1072.28
04-10-2001,1072.28,1084.12,1067.82,1069.63
05-10-2001,1069.62,1072.35,1053.5,1071.38
08-10-2001,1071.37,1071.37,1056.88,1062.44
09-10-2001,1062.44,1063.37,1053.83,1056.75
10-10-2001,1056.75,1081.62,1052.7,1080.99
11-10-2001,1080.99,1099.16,1080.99,1097.43
12-10-2001,1097.43,1097.43,1072.15,1091.65
15-10-2001,1091.65,1091.65,1078.19,1089.98
16-10-2001,1089.98,1101.66,1087.13,1097.54
17-10-2001,1097.54,1107.12,1076.57,1077.09
18-10-2001,1077.09,1077.94,1064.54,1068.61
19-10-2001,1068.61,1075.52,1057.24,1073.48
22-10-2001,1073.48,1090.57,1070.32,1089.9
23-10-2001,1089.9,1098.99,1081.53,1084.78
24-10-2001,1084.78,1090.26,1079.98,1085.2
25-10-2001,1085.2,1100.09,1065.64,1100.09
26-10-2001,1100.09,1110.61,1094.24,1104.61
29-10-2001,1104.61,1104.61,1078.3,1078.3
30-10-2001,1078.3,1078.3,1053.61,1059.79
31-10-2001,1059.79,1074.79,1057.55,1059.78
01-11-2001,1059.78,1085.61,1054.31,1084.1
02-11-2001,1084.1,1089.63,1075.58,1087.2
05-11-2001,1087.2,1106.72,1087.2,1102.84
06-11-2001,1102.84,1119.73,1095.36,1118.86
07-11-2001,1118.86,1126.62,1112.98,1115.8
08-11-2001,1115.8,1135.75,1115.42,1118.54
09-11-2001,1118.54,1123.02,1111.13,1120.31
12-11-2001,1120.31,1121.71,1098.32,1118.33
13-11-2001,1118.33,1139.14,1118.33,1139.09
14-11-2001,1139.09,1148.28,1132.87,1141.21
15-11-2001,1141.21,1146.46,1135.06,1142.24
16-11-2001,1142.24,1143.52,1129.92,1138.65
19-11-2001,1138.65,1151.06,1138.65,1151.06
20-11-2001,1151.06,1152.45,1142.17,1142.66
21-11-2001,1142.66,1142.66,1129.78,1137.03
23-11-2001,1137.03,1151.05,1135.9,1150.34
26-11-2001,1150.34,1157.88,1146.17,1157.42
27-11-2001,1157.42,1163.38,1140.81,1149.5
28-11-2001,1149.5,1149.5,1128.29,1128.52
29-11-2001,1128.52,1140.4,1125.51,1140.2
30-11-2001,1140.2,1143.57,1135.89,1139.45
03-12-2001,1139.45,1139.45,1125.78,1129.9
04-12-2001,1129.9,1144.8,1128.86,1144.8
05-12-2001,1143.77,1173.62,1143.77,1170.35
06-12-2001,1170.35,1173.35,1164.43,1167.1
07-12-2001,1167.1,1167.1,1152.66,1158.31
10-12-2001,1158.31,1158.31,1139.66,1139.93
11-12-2001,1139.93,1150.89,1134.32,1136.76
12-12-2001,1136.76,1141.58,1126.01,1137.07
13-12-2001,1137.07,1137.07,1117.85,1119.38
14-12-2001,1119.38,1128.28,1114.53,1123.09
17-12-2001,1123.09,1137.36,1122.34,1134.36
18-12-2001,1134.36,1145.1,1134.36,1142.92
19-12-2001,1142.92,1152.44,1134.75,1149.56
20-12-2001,1149.56,1151.42,1139.93,1139.93
21-12-2001,1139.93,1147.83,1139.93,1144.89
24-12-2001,1144.89,1147.83,1144.62,1144.65
26-12-2001,1144.65,1159.18,1144.65,1149.37
27-12-2001,1149.37,1157.13,1149.37,1157.13
28-12-2001,1157.13,1164.64,1157.13,1161.02
31-12-2001,1161.02,1161.16,1148.04,1148.08
02-01-2002,1148.08,1154.67,1136.23,1154.67
03-01-2002,1154.67,1165.27,1154.01,1165.27
04-01-2002,1165.27,1176.55,1163.42,1172.51
07-01-2002,1172.51,1176.97,1163.55,1164.89
08-01-2002,1164.89,1167.6,1157.46,1160.71
09-01-2002,1160.71,1174.26,1151.89,1155.14
10-01-2002,1155.14,1159.93,1150.85,1156.55
11-01-2002,1156.55,1159.41,1145.45,1145.6
14-01-2002,1145.6,1145.6,1138.15,1138.4
15-01-2002,1138.41,1148.81,1136.88,1146.19
16-01-2002,1146.19,1146.19,1127.49,1127.57
17-01-2002,1127.57,1139.27,1127.57,1138.88
18-01-2002,1138.88,1138.88,1124.45,1127.58
22-01-2002,1127.58,1135.26,1117.91,1119.31
23-01-2002,1119.31,1131.94,1117.43,1128.18
24-01-2002,1128.18,1139.5,1128.18,1132.15
25-01-2002,1132.15,1138.31,1127.82,1133.28
28-01-2002,1133.28,1138.63,1126.66,1133.06
29-01-2002,1133.06,1137.47,1098.74,1100.64
30-01-2002,1100.64,1113.79,1081.66,1113.57
31-01-2002,1113.57,1130.21,1113.3,1130.2
01-02-2002,1130.2,1130.2,1118.51,1122.19
04-02-2002,1122.2,1122.2,1092.25,1094.44
05-02-2002,1094.44,1100.96,1082.58,1090.02
06-02-2002,1090.02,1093.58,1077.78,1083.51
07-02-2002,1083.51,1094.03,1078.44,1080.17
08-02-2002,1080.17,1096.3,1079.91,1096.22
11-02-2002,1096.22,1112.01,1094.68,1111.93
12-02-2002,1111.94,1112.68,1102.98,1107.5
13-02-2002,1107.5,1120.56,1107.5,1118.51
14-02-2002,1118.51,1124.72,1112.3,1116.48
15-02-2002,1116.48,1117.09,1103.23,1104.18
19-02-2002,1104.18,1104.18,1082.24,1083.34
20-02-2002,1083.34,1098.32,1074.36,1097.98
21-02-2002,1097.98,1101.5,1080.24,1080.95
22-02-2002,1080.95,1093.93,1074.39,1089.84
25-02-2002,1089.84,1112.71,1089.84,1109.43
26-02-2002,1109.43,1115.05,1101.72,1109.38
27-02-2002,1109.38,1123.06,1102.26,1109.89
28-02-2002,1109.89,1121.57,1106.73,1106.73
01-03-2002,1106.73,1131.79,1106.73,1131.78
04-03-2002,1131.78,1153.84,1130.93,1153.84
05-03-2002,1153.84,1157.74,1144.78,1146.13
06-03-2002,1146.14,1165.29,1145.11,1162.77
07-03-2002,1162.77,1167.94,1150.69,1157.54
08-03-2002,1157.54,1172.76,1157.54,1164.31
11-03-2002,1164.31,1173.03,1159.58,1168.26
12-03-2002,1168.26,1168.26,1154.34,1165.58
13-03-2002,1165.58,1165.58,1151.01,1154.09
14-03-2002,1154.09,1157.83,1151.08,1153.04
15-03-2002,1153.04,1166.48,1153.04,1166.15
18-03-2002,1166.16,1172.73,1159.14,1165.55
19-03-2002,1165.55,1173.94,1165.55,1170.29
20-03-2002,1170.29,1170.29,1151.61,1151.85
21-03-2002,1151.85,1155.1,1139.48,1153.59
22-03-2002,1153.59,1156.49,1144.6,1148.69
25-03-2002,1148.7,1151.04,1131.87,1131.87
26-03-2002,1131.87,1147,1131.61,1138.49
27-03-2002,1138.49,1146.95,1135.33,1144.58
28-03-2002,1144.58,1154.45,1144.58,1147.39
01-04-2002,1147.39,1147.84,1132.87,1146.55
02-04-2002,1146.54,1146.54,1135.71,1136.77
03-04-2002,1136.76,1138.85,1119.68,1125.4
04-04-2002,1125.4,1130.45,1120.06,1126.34
05-04-2002,1126.34,1133.31,1119.49,1122.73
08-04-2002,1122.73,1125.41,1111.79,1125.29
09-04-2002,1125.29,1128.29,1116.73,1117.8
10-04-2002,1117.8,1131.76,1117.8,1130.46
11-04-2002,1130.47,1130.47,1102.42,1103.69
12-04-2002,1103.69,1112.77,1102.74,1111.01
15-04-2002,1111.01,1114.86,1099.41,1102.55
16-04-2002,1102.55,1129.4,1102.55,1128.37
17-04-2002,1128.37,1133,1123.37,1126.07
18-04-2002,1126.07,1130.49,1109.29,1124.47
19-04-2002,1124.47,1128.82,1122.59,1125.17
22-04-2002,1125.17,1125.17,1105.62,1107.83
23-04-2002,1107.83,1111.17,1098.94,1100.96
24-04-2002,1100.96,1108.46,1092.51,1093.14
25-04-2002,1093.14,1094.36,1084.81,1091.48
26-04-2002,1091.48,1096.77,1076.31,1076.32
29-04-2002,1076.32,1078.95,1063.62,1065.45
30-04-2002,1065.45,1082.62,1063.46,1076.92
01-05-2002,1076.92,1088.32,1065.29,1086.46
02-05-2002,1086.46,1091.42,1079.46,1084.56
03-05-2002,1084.56,1084.56,1068.89,1073.43
06-05-2002,1073.43,1075.96,1052.65,1052.67
07-05-2002,1052.67,1058.67,1048.96,1049.49
08-05-2002,1049.49,1088.92,1049.49,1088.85
09-05-2002,1088.85,1088.85,1072.23,1073.01
10-05-2002,1073.01,1075.43,1053.93,1054.99
13-05-2002,1054.99,1074.84,1053.9,1074.56
14-05-2002,1074.56,1097.71,1074.56,1097.28
15-05-2002,1097.28,1104.23,1088.94,1091.07
16-05-2002,1091.07,1099.29,1089.17,1098.23
17-05-2002,1098.23,1106.59,1096.77,1106.59
20-05-2002,1106.59,1106.59,1090.61,1091.88
21-05-2002,1091.88,1099.55,1079.08,1079.88
22-05-2002,1079.88,1086.02,1075.64,1086.02
23-05-2002,1086.02,1097.1,1080.55,1097.08
24-05-2002,1097.08,1097.08,1082.19,1083.82
28-05-2002,1083.82,1085.98,1070.31,1074.55
29-05-2002,1074.55,1074.83,1067.66,1067.66
30-05-2002,1067.66,1069.5,1054.26,1064.66
31-05-2002,1064.66,1079.93,1064.66,1067.14
03-06-2002,1067.14,1070.74,1039.9,1040.68
04-06-2002,1040.68,1046.06,1030.52,1040.69
05-06-2002,1040.69,1050.11,1038.84,1049.9
06-06-2002,1049.9,1049.9,1026.91,1029.15
07-06-2002,1029.15,1033.02,1012.49,1027.53
10-06-2002,1027.53,1038.18,1025.45,1030.74
11-06-2002,1030.74,1039.04,1012.94,1013.6
12-06-2002,1013.6,1021.85,1002.58,1020.26
13-06-2002,1020.26,1023.47,1008.12,1009.56
14-06-2002,1009.56,1009.56,981.63,1007.27
17-06-2002,1007.27,1036.17,1007.27,1036.17
18-06-2002,1036.17,1040.83,1030.92,1037.14
19-06-2002,1037.14,1037.61,1017.88,1019.99
20-06-2002,1019.99,1023.33,1004.59,1006.29
21-06-2002,1006.29,1006.29,985.65,989.14
24-06-2002,989.14,1002.11,970.85,992.72
25-06-2002,992.72,1005.88,974.21,976.14
26-06-2002,976.14,977.43,952.92,973.53
27-06-2002,973.53,990.67,963.74,990.64
28-06-2002,990.64,1001.79,988.31,989.81
01-07-2002,989.82,994.46,967.43,968.65
02-07-2002,968.65,968.65,945.54,948.09
03-07-2002,948.09,954.3,934.87,953.99
05-07-2002,953.99,989.07,953.99,989.03
08-07-2002,989.03,993.56,972.91,976.98
09-07-2002,976.98,979.63,951.71,952.83
10-07-2002,952.83,956.34,920.29,920.47
11-07-2002,920.47,929.16,900.94,927.37
12-07-2002,927.37,934.31,913.71,921.39
15-07-2002,921.39,921.39,876.46,917.93
16-07-2002,917.93,918.65,897.13,901.05
17-07-2002,901.05,926.52,895.03,906.04
18-07-2002,906.04,907.8,880.6,881.56
19-07-2002,881.56,881.56,842.07,847.76
22-07-2002,847.76,854.13,813.26,819.85
23-07-2002,819.85,827.69,796.13,797.7
24-07-2002,797.71,844.32,775.68,843.42
25-07-2002,843.42,853.83,816.11,838.68
26-07-2002,838.68,852.85,835.92,852.84
29-07-2002,852.84,898.96,852.84,898.96
30-07-2002,898.96,909.81,884.7,902.78
31-07-2002,902.78,911.64,889.88,911.62
01-08-2002,911.62,911.62,882.48,884.66
02-08-2002,884.66,884.72,853.95,864.24
05-08-2002,864.24,864.24,833.44,834.6
06-08-2002,834.6,874.44,834.6,859.57
07-08-2002,859.57,878.74,854.15,876.77
08-08-2002,876.77,905.84,875.17,905.46
09-08-2002,905.46,913.95,890.77,908.64
12-08-2002,908.64,908.64,892.38,903.8
13-08-2002,903.8,911.71,883.62,884.21
14-08-2002,884.21,920.21,876.2,919.62
15-08-2002,919.62,933.29,918.17,930.25
16-08-2002,930.25,935.38,916.21,928.77
19-08-2002,928.77,951.17,927.21,950.72
20-08-2002,950.7,950.7,931.86,937.43
21-08-2002,937.43,951.59,931.32,949.36
22-08-2002,949.36,965,946.43,962.7
23-08-2002,962.7,962.7,937.17,940.86
26-08-2002,940.86,950.8,930.42,947.95
27-08-2002,947.95,955.82,930.36,934.82
28-08-2002,934.82,934.82,913.21,917.87
29-08-2002,917.87,924.59,903.33,917.8
30-08-2002,917.8,928.15,910.17,916.07
03-09-2002,916.07,916.07,877.51,878.02
04-09-2002,878.02,896.1,875.73,893.4
05-09-2002,893.4,893.4,870.5,879.15
06-09-2002,879.15,899.07,879.15,893.92
09-09-2002,893.92,907.34,882.92,902.96
10-09-2002,902.96,909.89,900.5,909.58
11-09-2002,910.63,924.02,908.47,909.45
12-09-2002,909.45,909.45,884.84,886.91
13-09-2002,886.91,892.75,877.05,889.81
16-09-2002,889.81,891.84,878.91,891.1
17-09-2002,891.1,902.68,872.38,873.52
18-09-2002,873.52,878.45,857.39,869.46
19-09-2002,869.46,869.46,843.09,843.32
20-09-2002,843.32,849.32,839.09,845.39
23-09-2002,845.39,845.39,825.76,833.7
24-09-2002,833.7,833.7,817.38,819.29
25-09-2002,819.27,844.22,818.46,839.66
26-09-2002,839.66,856.6,839.66,854.95
27-09-2002,854.95,854.95,826.84,827.37
30-09-2002,827.37,827.37,800.2,815.28
01-10-2002,815.28,847.93,812.82,847.91
02-10-2002,843.77,851.93,826.5,827.91
03-10-2002,827.91,840.02,817.25,818.95
04-10-2002,818.95,825.9,794.1,800.58
07-10-2002,800.58,808.21,782.96,785.28
08-10-2002,785.28,808.86,779.5,798.55
09-10-2002,798.55,798.55,775.8,776.76
10-10-2002,776.76,806.51,768.63,803.92
11-10-2002,803.92,843.27,803.92,835.32
14-10-2002,835.32,844.39,828.37,841.44
15-10-2002,841.44,881.27,841.44,881.27
16-10-2002,881.27,881.27,856.28,860.02
17-10-2002,860.02,885.35,860.02,879.2
18-10-2002,879.2,886.68,866.58,884.39
21-10-2002,884.39,900.69,873.06,899.72
22-10-2002,899.72,899.72,882.4,890.16
23-10-2002,890.16,896.14,873.82,896.14
24-10-2002,896.14,902.94,879,882.5
25-10-2002,882.5,897.71,877.03,897.65
28-10-2002,897.65,907.44,886.15,890.23
29-10-2002,890.23,890.64,867.91,882.15
30-10-2002,882.15,895.28,879.19,890.71
31-10-2002,890.71,898.83,879.75,885.76
01-11-2002,885.76,903.42,877.71,900.96
04-11-2002,900.96,924.58,900.96,908.35
05-11-2002,908.35,915.83,904.91,915.39
06-11-2002,915.39,925.66,905,923.76
07-11-2002,923.76,923.76,898.68,902.65
08-11-2002,902.65,910.11,891.62,894.74
11-11-2002,894.74,894.74,874.63,876.19
12-11-2002,876.19,894.3,876.19,882.95
13-11-2002,882.95,892.51,872.05,882.53
14-11-2002,882.53,904.27,882.53,904.27
15-11-2002,904.27,910.21,895.35,909.83
18-11-2002,909.83,915.91,899.48,900.36
19-11-2002,900.36,905.45,893.09,896.74
20-11-2002,896.74,915.01,894.93,914.15
21-11-2002,914.15,935.13,914.15,933.76
22-11-2002,933.76,937.28,928.41,930.55
25-11-2002,930.55,937.15,923.31,932.88
26-11-2002,932.87,932.87,912.1,913.31
27-11-2002,913.31,940.41,913.31,938.87
29-11-2002,938.87,941.82,935.58,936.31
02-12-2002,936.31,954.28,927.72,934.53
03-12-2002,934.53,934.53,918.73,920.75
04-12-2002,920.75,925.25,909.51,917.57
05-12-2002,917.58,921.49,905.9,906.55
06-12-2002,906.55,915.48,895.96,912.23
09-12-2002,912.23,912.23,891.97,892
10-12-2002,892,904.95,892,904.45
11-12-2002,904.45,909.94,896.48,904.96
12-12-2002,904.96,908.37,897,901.59
13-12-2002,901.58,901.58,888.48,889.48
16-12-2002,889.48,910.42,889.48,910.4
17-12-2002,910.4,911.22,901.74,902.99
18-12-2002,902.99,902.99,887.82,891.12
19-12-2002,890.02,899.19,880.32,884.25
20-12-2002,884.25,897.79,884.25,895.75
23-12-2002,895.74,902.43,892.26,897.38
24-12-2002,897.38,897.38,892.29,892.47
26-12-2002,892.47,903.89,887.48,889.66
27-12-2002,889.66,890.46,873.62,875.4
30-12-2002,875.4,882.1,870.23,879.39
31-12-2002,879.39,881.93,869.45,879.82
02-01-2003,879.82,909.03,879.82,909.03
03-01-2003,909.03,911.25,903.07,908.59
06-01-2003,908.59,931.77,908.59,929.01
07-01-2003,929.01,930.81,919.93,922.93
08-01-2003,922.93,922.93,908.32,909.93
09-01-2003,909.93,928.31,909.93,927.58
10-01-2003,927.58,932.89,917.66,927.57
13-01-2003,927.57,935.05,922.05,926.26
14-01-2003,926.26,931.66,921.72,931.66
15-01-2003,931.66,932.59,916.7,918.22
16-01-2003,918.22,926.03,911.98,914.6
17-01-2003,914.6,914.6,899.02,901.78
21-01-2003,901.78,906,887.62,887.62
22-01-2003,887.62,889.74,877.64,878.36
23-01-2003,878.36,890.25,876.89,887.34
24-01-2003,887.34,887.34,859.71,861.4
27-01-2003,861.4,863.95,844.25,847.48
28-01-2003,847.48,860.76,847.48,858.54
29-01-2003,858.54,868.72,845.86,864.36
30-01-2003,864.36,865.48,843.74,844.61
31-01-2003,844.61,858.33,840.34,855.7
03-02-2003,855.7,864.64,855.7,860.32
04-02-2003,860.32,860.32,840.19,848.2
05-02-2003,848.2,861.63,842.11,843.59
06-02-2003,843.59,844.23,833.25,838.15
07-02-2003,838.15,845.73,826.7,829.69
10-02-2003,829.69,837.16,823.53,835.97
11-02-2003,835.97,843.02,825.09,829.2
12-02-2003,829.2,832.12,818.49,818.68
13-02-2003,818.68,821.25,806.29,817.37
14-02-2003,817.37,834.89,815.03,834.89
18-02-2003,834.89,852.87,834.89,851.17
19-02-2003,851.17,851.17,838.79,845.13
20-02-2003,845.13,849.37,836.56,837.1
21-02-2003,837.1,852.28,831.48,848.17
24-02-2003,848.17,848.17,832.16,832.58
25-02-2003,832.58,839.55,818.54,838.57
26-02-2003,838.57,840.1,826.68,827.55
27-02-2003,827.55,842.19,827.55,837.28
28-02-2003,837.28,847,837.28,841.15
03-03-2003,841.15,852.34,832.74,834.81
04-03-2003,834.81,835.43,821.96,821.99
05-03-2003,821.99,829.87,819,829.85
06-03-2003,829.85,829.85,819.85,822.1
07-03-2003,822.1,829.55,811.23,828.89
10-03-2003,828.89,828.89,806.57,807.48
11-03-2003,807.48,814.25,800.3,800.73
12-03-2003,800.73,804.19,788.9,804.19
13-03-2003,804.19,832.02,804.19,831.9
14-03-2003,831.89,841.39,828.26,833.27
17-03-2003,833.27,862.79,827.17,862.79
18-03-2003,862.79,866.94,857.36,866.45
19-03-2003,866.45,874.99,861.21,874.02
20-03-2003,874.02,879.6,859.01,875.67
21-03-2003,875.84,895.9,875.84,895.79
24-03-2003,895.79,895.79,862.02,864.23
25-03-2003,864.23,879.87,862.59,874.74
26-03-2003,874.74,875.8,866.47,869.95
27-03-2003,869.95,874.15,858.09,868.52
28-03-2003,868.52,869.88,860.83,863.5
31-03-2003,863.5,863.5,843.68,848.18
01-04-2003,848.18,861.28,847.85,858.48
02-04-2003,858.48,884.57,858.48,880.9
03-04-2003,880.9,885.89,876.12,876.45
04-04-2003,876.45,882.73,874.23,878.85
07-04-2003,878.85,904.89,878.85,879.93
08-04-2003,879.93,883.11,874.68,878.29
09-04-2003,878.29,887.35,865.72,865.99
10-04-2003,865.99,871.78,862.76,871.58
11-04-2003,871.58,883.34,865.92,868.3
14-04-2003,868.3,885.26,868.3,885.23
15-04-2003,885.23,891.27,881.85,890.81
16-04-2003,890.81,896.77,877.93,879.91
17-04-2003,879.91,893.83,879.2,893.58
21-04-2003,893.58,898.01,888.17,892.01
22-04-2003,892.01,911.74,886.7,911.37
23-04-2003,911.37,919.74,909.89,919.02
24-04-2003,919.02,919.02,906.69,911.43
25-04-2003,911.43,911.43,897.52,898.81
28-04-2003,898.81,918.15,898.81,914.84
29-04-2003,914.84,924.24,911.1,917.84
30-04-2003,917.84,922.01,911.7,916.92
01-05-2003,916.92,919.68,902.83,916.3
02-05-2003,916.3,930.56,912.35,930.08
05-05-2003,930.08,933.88,924.55,926.55
06-05-2003,926.55,939.61,926.38,934.39
07-05-2003,934.39,937.22,926.41,929.62
08-05-2003,929.62,929.62,919.72,920.27
09-05-2003,920.27,933.77,920.27,933.41
12-05-2003,933.41,946.84,929.3,945.11
13-05-2003,945.11,947.51,938.91,942.3
14-05-2003,942.3,947.29,935.24,939.28
15-05-2003,939.28,948.23,938.79,946.66
16-05-2003,946.67,948.65,938.6,944.3
19-05-2003,944.3,944.3,920.23,920.77
20-05-2003,920.77,925.34,912.05,919.73
21-05-2003,919.73,923.85,914.91,923.42
22-05-2003,923.42,935.3,922.54,931.87
23-05-2003,931.87,935.2,927.42,933.22
27-05-2003,933.22,952.76,927.33,951.48
28-05-2003,951.48,959.39,950.12,953.22
29-05-2003,953.22,962.08,946.23,949.64
30-05-2003,949.64,965.38,949.64,963.59
02-06-2003,963.59,979.11,963.59,967
03-06-2003,967,973.02,964.47,971.56
04-06-2003,971.56,987.85,970.72,986.24
05-06-2003,986.24,990.14,978.13,990.14
06-06-2003,990.14,1007.69,986.01,987.76
09-06-2003,987.76,987.76,972.59,975.93
10-06-2003,975.93,984.84,975.93,984.84
11-06-2003,984.84,997.48,981.61,997.48
12-06-2003,997.48,1002.74,991.27,998.51
13-06-2003,998.51,1000.92,984.27,988.61
16-06-2003,988.61,1010.86,988.61,1010.74
17-06-2003,1010.74,1015.33,1007.04,1011.66
18-06-2003,1011.66,1015.12,1004.61,1010.09
19-06-2003,1010.09,1011.22,993.08,994.7
20-06-2003,994.7,1002.09,993.36,995.69
23-06-2003,995.69,995.69,977.4,981.64
24-06-2003,981.64,987.84,979.08,983.45
25-06-2003,983.45,991.64,974.86,975.32
26-06-2003,975.32,986.53,973.8,985.82
27-06-2003,985.82,988.88,974.29,976.22
30-06-2003,976.22,983.61,973.6,974.5
01-07-2003,974.5,983.26,962.1,982.32
02-07-2003,982.32,993.78,982.32,993.75
03-07-2003,993.75,995,983.34,985.7
07-07-2003,985.7,1005.56,985.7,1004.42
08-07-2003,1004.42,1008.92,998.73,1007.84
09-07-2003,1007.84,1010.43,998.17,1002.21
10-07-2003,1002.21,1002.21,983.63,988.7
11-07-2003,988.7,1000.86,988.7,998.14
14-07-2003,998.14,1015.41,998.14,1003.86
15-07-2003,1003.86,1009.61,996.67,1000.42
16-07-2003,1000.42,1003.47,989.3,994
17-07-2003,994,994,978.6,981.73
18-07-2003,981.73,994.25,981.7,993.32
21-07-2003,993.32,993.32,975.63,978.8
22-07-2003,978.8,990.29,976.08,988.11
23-07-2003,988.11,989.86,979.79,988.61
24-07-2003,988.61,998.89,981.07,981.6
25-07-2003,981.6,998.71,977.42,998.68
28-07-2003,998.68,1000.68,993.59,996.52
29-07-2003,996.52,998.64,984.15,989.28
30-07-2003,989.28,992.62,985.96,987.49
31-07-2003,987.49,1004.59,987.49,990.31
01-08-2003,990.31,990.31,978.86,980.15
04-08-2003,980.15,985.75,966.79,982.82
05-08-2003,982.82,982.82,964.97,965.46
06-08-2003,965.46,975.74,960.84,967.08
07-08-2003,967.08,974.89,963.82,974.12
08-08-2003,974.12,980.57,973.83,977.59
11-08-2003,977.59,985.46,974.21,980.59
12-08-2003,980.59,990.41,979.9,990.35
13-08-2003,990.35,992.5,980.85,984.03
14-08-2003,984.03,991.91,980.36,990.51
15-08-2003,990.51,992.39,986.44,990.67
18-08-2003,990.67,1000.35,990.67,999.74
19-08-2003,999.74,1003.3,995.3,1002.35
20-08-2003,1002.35,1003.54,996.62,1000.3
21-08-2003,1000.3,1009.53,999.33,1003.27
22-08-2003,1003.27,1011.01,992.62,993.06
25-08-2003,993.06,993.71,987.91,993.71
26-08-2003,993.71,997.93,983.57,996.73
27-08-2003,996.73,998.05,993.33,996.79
28-08-2003,996.79,1004.12,991.42,1002.84
29-08-2003,1002.84,1008.85,999.52,1008.01
02-09-2003,1008.01,1022.59,1005.67,1021.99
03-09-2003,1021.99,1029.34,1021.99,1026.27
04-09-2003,1026.27,1029.17,1022.19,1027.97
05-09-2003,1027.97,1029.21,1018.19,1021.39
08-09-2003,1021.39,1032.41,1021.39,1031.64
09-09-2003,1031.64,1031.64,1021.14,1023.16
10-09-2003,1023.17,1023.17,1009.74,1010.92
11-09-2003,1010.92,1020.88,1010.92,1016.42
12-09-2003,1016.42,1019.65,1007.71,1018.63
15-09-2003,1018.63,1019.79,1013.59,1014.81
16-09-2003,1014.81,1029.66,1014.81,1029.32
17-09-2003,1029.32,1031.34,1024.53,1025.97
18-09-2003,1025.97,1040.16,1025.75,1039.58
19-09-2003,1039.58,1040.29,1031.89,1036.3
22-09-2003,1036.3,1036.3,1018.3,1022.82
23-09-2003,1022.82,1030.12,1021.54,1029.03
24-09-2003,1029.03,1029.83,1008.93,1009.38
25-09-2003,1009.38,1015.97,1003.26,1003.27
26-09-2003,1003.27,1003.45,996.08,996.85
29-09-2003,996.85,1006.89,995.31,1006.58
30-09-2003,1006.58,1006.58,990.36,995.97
01-10-2003,995.97,1018.22,995.97,1018.22
02-10-2003,1018.22,1021.87,1013.38,1020.24
03-10-2003,1020.24,1039.31,1020.24,1029.85
06-10-2003,1029.85,1036.48,1029.15,1034.35
07-10-2003,1034.35,1039.25,1026.19,1039.25
08-10-2003,1039.25,1040.08,1030.96,1033.78
09-10-2003,1033.78,1048.28,1033.78,1038.73
10-10-2003,1038.73,1040.84,1035.74,1038.06
13-10-2003,1038.06,1048.9,1038.06,1045.35
14-10-2003,1045.35,1049.49,1040.84,1049.48
15-10-2003,1049.48,1053.79,1043.15,1046.76
16-10-2003,1046.76,1052.94,1044.04,1050.07
17-10-2003,1050.07,1051.9,1036.57,1039.32
20-10-2003,1039.32,1044.69,1036.13,1044.68
21-10-2003,1044.68,1048.57,1042.5,1046.03
22-10-2003,1046.03,1046.03,1028.39,1030.36
23-10-2003,1030.36,1035.44,1025.87,1033.77
24-10-2003,1033.77,1033.77,1018.32,1028.9
27-10-2003,1028.91,1037.75,1028.91,1031.13
28-10-2003,1031.13,1046.79,1031.13,1046.79
29-10-2003,1046.79,1049.83,1043.35,1048.11
30-10-2003,1048.11,1052.82,1043.82,1046.94
31-10-2003,1046.94,1053.09,1046.94,1050.71
03-11-2003,1050.71,1061.44,1050.71,1059.02
04-11-2003,1059.02,1059.02,1051.7,1053.25
